clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),single_label
10385.mp4,0.81,0.68,0,0,0,0,0,-1,-1,0,-1,1
10386.mp4,0.88,0.79,0,0,0,0,0,0,0.82,0,0,1
10387.mp4,0.89,0.72,0,0,0,0,0,0,-1,0,-1,1
10388.mp4,0.84,0.68,-1,0,0,-1,0,0,0.72,0,0,1
10389.mp4,0.94,-1,0,0,0,-1,0,0,-1,0,0,1
10390.mp4,0.86,0.74,-1,0,0,0,0,-1,-1,0,0,1
10391.mp4,0.9,-1,0,0,0,-1,0,0,-1,-1,-1,1
10392.mp4,0.81,0.81,0,0,0,0,0,0,-1,0,-1,2
10393.mp4,0.74,0.72,-1,0,0,0,-1,0,0.85,-1,-1,9
10394.mp4,0.8,0.69,0,0,0,0,-1,0,-1,0,0,1
10395.mp4,0.83,0.71,0,0,0,0,0,-1,0,0,0,1
10396.mp4,0.93,-1,0,0,0,-1,0,0,-1,0,0,1
10397.mp4,0.89,0.81,0,0,0,0,0,0,-1,0,-1,1
10398.mp4,0.89,0.68,-1,0,0,0,0,-1,-1,-1,0,1
10399.mp4,0.82,0.66,0,0,0,-1,-1,0,-1,0,0,1
10400.mp4,0.84,0.76,0,0,0,-1,0,0,-1,0,0,1
10401.mp4,-1,-1,0,0,0,-1,0,0,0.84,0.74,0,9
10402.mp4,0.88,0.7,0,0,0,-1,0,0,-1,0,0,1
10403.mp4,0.87,0.74,0,0,0,0,0,-1,-1,0,-1,1
10404.mp4,0.77,0.79,0,0,0,0,0,-1,-1,0,-1,2
10405.mp4,0.88,0.72,0,0,0,-1,0,0,-1,0,0,1
10406.mp4,0.86,0.7,0,0,0,0,0,-1,-1,0,0,1
10407.mp4,0.85,0.74,0,0,0,0,-1,0,-1,0,0,1
10408.mp4,0.81,0.62,0,0,0,0,-1,-1,-1,0,0,1
10409.mp4,0.79,0.72,0,0,0,-1,0,-1,-1,0,-1,1
10410.mp4,0.89,-1,-1,0,0,-1,0,0,-1,-1,0,1
10411.mp4,0.95,0.72,0,0,0,0,0,0,-1,0,0,1
10412.mp4,0.84,0.72,0,0,0,0,0,0,-1,0,-1,1
10413.mp4,0.82,0.64,0,0,0,0,0,-1,-1,0,0,1
10414.mp4,0.9,0.68,0,0,0,0,-1,-1,-1,0,-1,1
10415.mp4,0.89,0.6,0,0,0,0,0,0,-1,0,0,1
10416.mp4,0.91,0.68,0,-1,0,0,0,0,-1,0,0,1
10417.mp4,0.84,0.68,0,0,0,-1,0,0,-1,-1,-1,1
10418.mp4,0.95,0.68,0,0,0,-1,0,0,-1,0,0,1
10419.mp4,0.91,0.76,0,0,0,0,0,-1,-1,0,0,1
10420.mp4,0.81,-1,0,0,0,0,0.72,-1,-1,0,0,1
10422.mp4,0.87,0.65,0,0,0,0,0,-1,-1,0,0,1
10424.mp4,0.84,-1,-1,0,0,0,-1,0,0.77,0,0,1
10425.mp4,0.91,0.69,0,0,0,0,0,0,-1,-1,-1,1
10426.mp4,0.94,0.67,0,0,0,-1,0,0,-1,0,0,1
10427.mp4,0.9,0.7,0,0,0,0,0,0,-1,0,0,1
10428.mp4,0.92,0.69,0,0,0,-1,0,0,-1,0,0,1
10429.mp4,0.93,0.62,0,0,0,0,0,-1,-1,0,-1,1
10430.mp4,0.91,0.68,0,0,0,0,0,0,-1,0,-1,1
10431.mp4,0.79,-1,0,0,0,0,0,0,0.73,0,0,1
10432.mp4,0.81,0.66,0,0,0,0,0,0,-1,0,-1,1
10433.mp4,-1,-1,-1,0,0,-1,0.81,-1,0.7,0,0,7
10434.mp4,-1,-1,0,0,0,0.9,0,0,-1,-1,0,6
10435.mp4,0,-1,0.79,0,0,-1,-1,0,0.76,-1,0,3
10436.mp4,-1,-1,0,0,0,0.73,0,-1,0.78,0.64,0.8,11
10437.mp4,0.9,0.72,0,0,0,0,0,0,-1,-1,0,1
10438.mp4,-1,0.69,0,-1,0,0,0,-1,-1,0,-1,2
10439.mp4,-1,0,0.86,0,0,-1,0.87,0,-1,0,0,7
10440.mp4,0.88,0.78,0,0,0,0,0,-1,-1,0,-1,1
10441.mp4,0,-1,-1,-1,0,0,-1,-1,0.76,-1,0,9
10442.mp4,-1,0,0,0,0,0.88,0,0,-1,0.78,0,6
10443.mp4,0,-1,0.89,0,0,-1,-1,0,0.82,-1,0,3
10444.mp4,-1,-1,0,0,0,-1,0,-1,0.8,-1,0,9
10445.mp4,0.77,-1,0,0,0,-1,-1,-1,-1,0,-1,1
10446.mp4,0,0,0,0,0,0.91,0,0,-1,0.65,0,6
10447.mp4,0,0.79,0,0,0,0,0,0.81,-1,0,0,8
10448.mp4,-1,-1,0.82,0,0,0,0.88,0,-1,0,0,7
10449.mp4,-1,-1,0,0,0,0.82,-1,-1,0.78,-1,0,6
10450.mp4,0.84,0.7,-1,0,0,0,-1,0,-1,0,0,1
10451.mp4,0.9,-1,0,0,0,-1,0,0,-1,0,0,1
10452.mp4,0.73,-1,0,0,0,-1,0,-1,-1,-1,0,1
10453.mp4,0.82,0.78,0,0,0,0,-1,-1,-1,0,-1,1
10454.mp4,0.75,0.68,0,0,0,0,0,0,-1,-1,-1,1
10455.mp4,0.89,0.65,0,0,0,0,0,0,-1,0,-1,1
10456.mp4,0.88,0.6,0,0,0,0,0,0,-1,0,0,1
10457.mp4,0.82,-1,0,0,0,-1,0,0,-1,-1,-1,1
10458.mp4,0.85,0.68,-1,0,0,0,0,0,-1,0,0,1
10459.mp4,0.76,0.74,0,0,0,0,0,-1,-1,0,-1,1
10460.mp4,0.82,0.72,0,0,0,0,-1,0,-1,0,-1,1
10461.mp4,0.82,0.62,0,0,0,0,0,0,-1,0,-1,1
10462.mp4,-1,-1,0,0,0,0,0,-1,-1,0.7,-1,10
10463.mp4,0.88,0.65,0,0,0,-1,-1,0,-1,0,0,1
10464.mp4,0.88,0.67,0,0,0,0,0,0,-1,-1,-1,1
10465.mp4,0.86,0.67,0,0,0,-1,0,0,-1,0,0,1
10466.mp4,0.94,0.7,0,0,0,0,0,0,-1,0,0,1
10467.mp4,0.91,0.68,0,0,0,-1,0,0,-1,0,0,1
10468.mp4,0.8,0.7,0,0,0,0,0,0,0.85,0,0,9
10469.mp4,0.88,0.68,0,0,0,0,0,0,-1,0,-1,1
10470.mp4,0.76,0.7,0,0,0,0,0,-1,-1,0,-1,1
10471.mp4,0.89,0.77,0,0,0,-1,0,-1,-1,-1,0,1
10472.mp4,0.85,0.68,0,0,0,0,0,-1,-1,0,0,1
10473.mp4,0.89,0.78,0,0,0,0,0,-1,-1,0,0,1
10474.mp4,0.85,-1,0,0,0,-1,0,0,-1,-1,-1,1
10475.mp4,0.85,0.66,-1,0,0,-1,0,0,0.75,0,0,1
10476.mp4,0.81,0.8,-1,0,0,-1,0,0,-1,0,0,1
10477.mp4,0.8,0.78,0,0,0,0,0,-1,-1,0,-1,1
10478.mp4,0.84,0.86,0,0,0,0,0,0,-1,0,0,2
10479.mp4,0.92,-1,0,0,0,0.77,0,0,-1,-1,0,1
10480.mp4,0.74,-1,0,0,0,-1,0,0,-1,-1,0,1
10481.mp4,0.88,-1,0,0,0,-1,-1,0,-1,-1,-1,1
10482.mp4,0.88,0.76,0,0,0,0,0,0,-1,-1,-1,1
10483.mp4,0.84,0.67,0,0,0,0,-1,-1,-1,0,0,1
10484.mp4,0.79,-1,0,0,0,0,0,0,0.78,-1,0,1
10485.mp4,0.89,0.64,0,0,0,0,0,-1,-1,0,-1,1
10486.mp4,0,0,0.87,0,0,0,0.88,0,-1,0,0,7
10487.mp4,0,-1,0.84,-1,0,0,0.89,0,0,0,0,7
10488.mp4,0,-1,0.89,0,0,-1,0.97,0,0.82,0,0,7
10489.mp4,-1,-1,0.87,0,0,0,0.75,0,-1,0,0,3
10490.mp4,-1,-1,0.9,0,0,-1,-1,0,0.68,0,0,3
10491.mp4,0,0,0.9,0,0,-1,-1,0,-1,0,0,3
10492.mp4,0,0,0.84,0,0,-1,-1,0,0.78,-1,0,3
10493.mp4,-1,0,0.89,0,0,0,-1,0,0.65,-1,0,3
10494.mp4,-1,0,0.9,0,0,-1,-1,0,-1,0,0,3
10495.mp4,0,0,0.84,0,0,0,0.87,0,-1,0,0,7
10496.mp4,-1,0,0.86,0,0,0,-1,0,-1,0,0,3
10497.mp4,0,0,0.94,0,0,0,-1,0,-1,0,0,3
10498.mp4,0,0,0.94,0,0,0,-1,0,-1,0,0,3
10499.mp4,0,-1,0.87,0,0,0,0.79,0,-1,0,0,3
10500.mp4,0,0,0.89,0,0,0,-1,0,-1,0,0,3
10501.mp4,0,0,0.93,0,0,0,0.73,0,-1,0,0,3
10502.mp4,0,0,0.95,0,0,-1,-1,0,0.65,-1,0,3
10503.mp4,0,0,0.97,0,0,0,-1,0,-1,-1,0,3
10504.mp4,0,0,0.86,0,0,-1,-1,0,-1,-1,0,3
10505.mp4,0,0,0.93,0,0,0,-1,0,-1,0,0,3
10506.mp4,0,0,0.95,0,0,0,-1,0,0.7,-1,0,3
10507.mp4,0,-1,0.93,0,0,0,-1,0,0.62,0,0,3
10508.mp4,0,0,0.94,0,0,-1,-1,0,-1,-1,0,3
10509.mp4,0,0,0.76,0,0,-1,-1,0,0.81,-1,0,9
10510.mp4,0,0,0.85,0,0,0,-1,0,0.62,-1,0,3
10511.mp4,0,0,0.94,0,0,-1,-1,0,-1,0,0,3
10512.mp4,0,0,0.87,0,0,0,-1,0,0.62,-1,0,3
10513.mp4,0,0,0.86,0,0,-1,-1,0,-1,-1,0,3
10514.mp4,0,0,0.89,0,0,0,-1,0,0.66,-1,0,3
10515.mp4,0,0,0.88,0,0,-1,-1,0,-1,-1,0,3
10516.mp4,-1,0,0.95,0,0,0,0.8,0,-1,0,0,3
10517.mp4,0,-1,0.85,0,0,-1,-1,0,-1,0,0,3
10518.mp4,0,0,0.95,0,0,-1,-1,0,-1,0,0,3
10519.mp4,0,0,0.94,0,0,-1,-1,0,-1,-1,0,3
10520.mp4,0.78,-1,0,0,0,0,0.82,-1,-1,0,0,7
10521.mp4,-1,-1,0,0,0,0,-1,-1,0.88,-1,-1,9
10522.mp4,0.7,-1,0,0,0,-1,0.75,0,-1,0,0,7
10523.mp4,0.84,0.75,0,-1,0,0,0,-1,-1,0,0,1
10524.mp4,0.83,0.6,0,0,0,0,0,0,-1,0,0,1
10525.mp4,0.72,-1,0,0,0,-1,0,0,-1,-1,0,1
10526.mp4,0.86,-1,0,0,0,0.92,0,0,-1,0,0,6
10527.mp4,0.8,0.83,0,0,0,-1,0,0,-1,0,0,2
10528.mp4,0.79,0.75,0,0,0,0,0,-1,-1,0,0,1
10529.mp4,0.73,-1,0,0,0,-1,0,-1,-1,0.7,0.87,11
10530.mp4,0.74,0.8,0,0,0,0,-1,-1,-1,-1,0,2
10531.mp4,0,0.77,0,0,0,-1,0,0,-1,0.68,0.88,11
10532.mp4,-1,-1,0,-1,0,0,0,0.8,0,0,0,8
10533.mp4,0.86,-1,-1,0,0,0,-1,-1,-1,0,0,1
10534.mp4,0.86,0.82,0,0,0,0,0,-1,-1,0,0,1
10535.mp4,0.84,-1,-1,0,0,-1,0,-1,-1,0,0,1
10536.mp4,0.89,-1,0,0,0,0.8,0,-1,-1,0,0,1
10537.mp4,-1,0.78,0,0,0,-1,0,-1,0.78,0,0,2
10538.mp4,0,-1,0.89,0,0,0,0.84,0,-1,0,0,3
10539.mp4,0,0,0.92,0,0,0,0.83,0,0,0,0,3
10540.mp4,0,-1,0.86,0,0,0,-1,0,-1,-1,0,3
10541.mp4,0,0,0.85,0,0,0,0.79,0,-1,0,0,3
10542.mp4,0,0,0.92,0,0,0,0.8,0,-1,0,0,3
10543.mp4,0,0,0.87,0,0,0,-1,0,-1,0,0,3
10544.mp4,0,0,0.91,0,0,-1,0.72,0,0,0,0,3
10545.mp4,0,-1,0.92,0,0,0,0.79,0,-1,0,0,3
10546.mp4,0,0,0.9,0,0,-1,-1,0,-1,0,0,3
10547.mp4,0,0,0.87,0,0,0,0.8,0,-1,0,0,3
10548.mp4,0,0,0.89,0,0,0,0.85,0,0,0,0,3
10549.mp4,0,0,0.89,0,0,0.84,-1,0,-1,0,0,3
10550.mp4,0,0,-1,0,0,-1,0.8,0,0.77,0,0,7
10551.mp4,0,0,0.84,0,0,0,0.68,0,0.73,0,0,3
10552.mp4,0,0,0.94,0,0,0.87,-1,0,-1,0,0,3
10553.mp4,0,0,0.82,0,0,0,0.84,0,0,0,0,7
10554.mp4,0,0,0.86,0,0,0,0.82,0,-1,0,0,3
10555.mp4,0,0,0.89,0,0,-1,-1,0,-1,0,0,3
10556.mp4,0,0,0.83,0,0,0,-1,0,0.74,-1,0,3
10557.mp4,0,-1,0.79,0,0,0,0.79,0,0,0,-1,3
10558.mp4,0,-1,0.86,0,0,-1,-1,0,-1,0,0,3
10559.mp4,0,-1,-1,0,0,0.8,-1,0,0.84,-1,0,9
10560.mp4,0,-1,-1,0,0,-1,0.86,0,0.74,-1,0,7
10561.mp4,0,-1,-1,0,0,0.73,-1,0,0.81,-1,-1,9
10562.mp4,0,0,0.9,0,0,0,-1,0,-1,0,0,3
10563.mp4,0,-1,-1,0,0,0.88,0,0,-1,-1,0,6
10564.mp4,0.83,-1,-1,0,0,-1,0.85,0,-1,0,0,7
10566.mp4,0,0,0.87,0,0,0,0.82,0,0,0,0,3
10567.mp4,0,0,0.86,0,0,0,0.82,0,0,0,0,3
10568.mp4,0,-1,0.89,0,0,-1,-1,0,-1,-1,0,3
10569.mp4,0,0,0.85,-1,0,0,-1,0,0.8,0,0,3
10570.mp4,0.92,0.68,0,0,0,0,0,-1,-1,-1,-1,1
10571.mp4,0,-1,0.84,0,0,0.82,0,0,-1,0,0,3
10572.mp4,0,0,0.88,0,0,-1,-1,0,0.7,-1,0,3
10573.mp4,0,0,0.88,0,0,0.68,0,0,-1,0,0,3
10574.mp4,-1,-1,-1,0,0,0.81,-1,0,-1,-1,0,6
10575.mp4,0,0,0.86,0,0,-1,-1,0,0.78,0,0,3
10576.mp4,0,0,0.83,0,0,-1,-1,0,0.7,0,0,3
10577.mp4,-1,0,-1,0,0,0.84,0,0,-1,-1,0,6
10579.mp4,0,0,-1,0,0,0.88,0,0,-1,-1,0,6
10580.mp4,0,0,0.89,0,0,0,0.85,0,0.62,0,0,3
10581.mp4,0,0,0.88,0,0,0,-1,0,-1,0,0,3
10582.mp4,0,-1,-1,0,0,0.82,0,0,-1,-1,0,6
10584.mp4,0,-1,0.8,0,0,0,0.84,0,0.66,0,0,7
10585.mp4,0,-1,0.87,0,0,0.84,0,0,-1,-1,0,3
10586.mp4,0,0,0.85,-1,0,0,0.81,0,-1,0,0,3
10587.mp4,0,0,0.89,0,0,0,0.82,0,-1,0,0,3
10588.mp4,0,0,0.9,0,0,-1,0.79,0,-1,0,0,3
10589.mp4,0.81,-1,-1,0,0,0,0.75,0,-1,0,0,1
10590.mp4,0,0,0.82,0,0,0.81,0,0,0.7,-1,0,3
10592.mp4,0,0,0.91,0,0,-1,-1,0,-1,-1,0,3
10593.mp4,0,-1,-1,0,0,-1,0,0,0.7,-1,-1,9
10594.mp4,-1,-1,0.89,0,0,0,-1,0,-1,-1,0,3
10595.mp4,0,-1,-1,0,0,-1,0.81,-1,-1,0,0,7
10596.mp4,-1,-1,0.8,0,0,0,-1,0,-1,0,0,3
10597.mp4,0,-1,-1,0,0,-1,-1,0,0.8,-1,0,9
10598.mp4,0,0,0.92,0,0,0,0.78,0,-1,0,0,3
10599.mp4,0,-1,0.96,0,0,-1,-1,0,-1,-1,0,3
10601.mp4,0,-1,0.72,0,0,0,0.84,0,0.68,0,0,7
10602.mp4,0.83,0.74,0,0,0,-1,-1,0,-1,0,0,1
10603.mp4,0,0,-1,0,0,-1,0.81,0,-1,0.65,0,7
10604.mp4,0,-1,0.89,0,0,0.81,0,0,-1,0,0,3
10605.mp4,0,-1,0,0,0,0.94,0,0,-1,0.7,-1,6
10606.mp4,0,-1,0.83,0,0,0.87,0,0,-1,-1,0,6
10607.mp4,0,-1,-1,0,0,0.83,0,0,0.72,-1,0,6
10608.mp4,0,0,-1,0,0,0.89,-1,0,-1,-1,-1,6
10609.mp4,0,0,0,0.79,0,0,0,0.75,-1,0,0,4
10610.mp4,0,-1,-1,0,0,0.87,0,0,-1,-1,0,6
10611.mp4,0,0,-1,0,0,0.89,0.85,0,-1,-1,0,6
10612.mp4,0,-1,-1,0,0,0.89,-1,0,0.8,-1,-1,6
10613.mp4,0,-1,-1,0,0,0,0.81,0,0.77,0,0,7
10614.mp4,-1,-1,-1,0,0,0.68,-1,0,0.81,0.72,-1,9
10615.mp4,0,-1,-1,0,0,0.87,-1,0,-1,-1,-1,6
10617.mp4,0.7,-1,-1,0,0,0.8,0,0,-1,-1,0,6
10618.mp4,0,-1,-1,0,0,0.85,0,0,0.65,-1,0,6
10619.mp4,0,0,0.86,0,0,-1,0.82,0,-1,0,0,3
10620.mp4,0,0,0.76,0,0,0,0.87,0,-1,0,0,7
10621.mp4,0.83,-1,-1,0,0,-1,0,0,-1,0,-1,1
10623.mp4,0,-1,0,0,0,0.87,0,0,0.82,-1,0,6
10624.mp4,0,-1,0.87,0,0,-1,-1,0,0.75,0,0,3
10625.mp4,0,0,0.92,0,0,0.82,0.83,0,-1,0,0,3
10626.mp4,0,0,-1,-1,0,0.81,-1,0,-1,0,0,6
10627.mp4,0,-1,-1,0,0,0.84,-1,0,0.8,-1,0,6
10629.mp4,0,0,0.88,0,0,0,0.81,0,-1,0,0,3
10630.mp4,-1,-1,0,0,0,0.74,0,-1,-1,0,0,6
10631.mp4,0,-1,-1,0,0,0.91,0,0,-1,-1,0,6
10632.mp4,0,0.88,-1,-1,0,0,0.81,-1,0.78,0,0,2
10633.mp4,0,0,-1,0,0,0,0.84,0,-1,0,0,7
10634.mp4,0,-1,-1,0,0,0,0.83,0,0.75,0,0,7
10635.mp4,0,0.79,0,-1,0,-1,0,-1,0.77,-1,0,2
10636.mp4,0,0,-1,0,0,0.83,0,0,-1,-1,0,6
10637.mp4,0,0,-1,0.63,0,0,0.86,0,-1,0,0,7
10638.mp4,-1,-1,-1,0,0,0.87,-1,0,-1,-1,-1,6
10639.mp4,-1,-1,0.83,0,0,0,0.88,0,-1,0,0,7
10640.mp4,0,-1,0.78,0,0,-1,-1,0,-1,-1,-1,3
10641.mp4,0,-1,0.75,0,0,-1,0,0,0.83,-1,0,9
10642.mp4,0,-1,0.73,0,0,0,0.8,0,-1,0,0,7
10643.mp4,0,0,0.77,0,0,0,-1,0,0.7,0,0,3
10644.mp4,0,0,0.83,0,0,-1,0.8,0,-1,0,0,3
10645.mp4,-1,-1,0.8,0,0,0,-1,-1,-1,-1,0,3
10646.mp4,0.8,0.68,0.87,0,0,0,-1,0,-1,0,0,3
10647.mp4,0,-1,0.78,0,0,-1,0.76,0,0,0,0,3
10648.mp4,0,0,0.85,0,0,-1,0,0,0.7,-1,0,3
10649.mp4,0,-1,0.81,0,0,0,-1,0,0.73,-1,0,3
10650.mp4,0,0,0.8,0,0,0,0.83,0,-1,-1,0,7
10651.mp4,0,0,0.79,0,0,0,0.83,0,-1,0,0,7
10652.mp4,-1,0,0.84,0,0,0,-1,-1,0.67,-1,0,3
10653.mp4,0.67,0,-1,0,0,0,0.78,0,-1,0,-1,7
10654.mp4,0,-1,0.84,0,0,-1,-1,0,0.77,0,0,3
10655.mp4,0,0,0.87,0,0,-1,-1,0,-1,-1,0,3
10657.mp4,0,-1,0.76,0,0,-1,0.82,0,-1,0,0,7
10658.mp4,0,-1,0.76,0,0,-1,0,0,0.83,-1,0,9
10659.mp4,0,-1,-1,0,0,0.73,0,0,0.72,-1,-1,6
10660.mp4,0,0,0.83,0,0,-1,-1,0,-1,-1,0,3
10661.mp4,0,-1,-1,0,0,0.78,-1,0,0.82,-1,0,9
10662.mp4,0,0,0.8,0,0,0.75,0,0,-1,-1,0,3
10663.mp4,0,0,0.73,0,0,0,0.81,0,-1,0,0,7
10664.mp4,0,0,0.87,-1,0,0,-1,0,-1,-1,0,3
10665.mp4,0,0,-1,0,0,-1,0,0,0.75,-1,0,9
10666.mp4,0,0,0.86,0,0,-1,-1,0,-1,-1,-1,3
10667.mp4,0,0,0.78,0,0,0,0.86,0,-1,-1,0,7
10668.mp4,-1,-1,-1,0,0,0,0,0,0.89,-1,0,9
10669.mp4,0,-1,-1,0,0,0.83,0,0,-1,-1,-1,6
10670.mp4,-1,0.9,0,0,0,-1,-1,-1,0.85,-1,-1,2
10671.mp4,0,0,0.8,0,0,0,0.81,0,-1,0,0,7
10672.mp4,0,0,-1,0,0,0.75,0,0,0.84,0,0,9
10673.mp4,0,0,-1,0,0,0.81,0,0,-1,0.7,-1,6
10674.mp4,0,0,-1,0,0,0.9,-1,0,-1,-1,0,6
10675.mp4,-1,-1,0.86,0,0,0.83,-1,0,-1,0,-1,3
10676.mp4,0,0,0.88,0,0,0,0.86,0,-1,0,0,3
10677.mp4,0,0.82,-1,0,0,-1,0.82,-1,-1,-1,0,7
10678.mp4,0,0,0.8,0,0,0,0.82,0,-1,-1,0,7
10679.mp4,0.88,-1,-1,0,0,-1,0,0,0.78,0,0,1
10680.mp4,0,-1,0.89,0,0,0,0.9,0,-1,0,0,7
10681.mp4,0,-1,0.88,0,0,-1,-1,0,-1,-1,0,3
10682.mp4,0,0,0.81,0,0,0,0.81,0,-1,0,0,3
10683.mp4,0,-1,0.83,0,0,-1,-1,0,0.7,-1,0,3
10684.mp4,0,-1,0.82,0,0,0,0.81,0,-1,0,0,3
10685.mp4,0,-1,0.83,0,0,-1,0.8,0,0.65,0,0,3
10686.mp4,-1,-1,0.83,0,0,0,0.88,0,-1,0,0,7
10687.mp4,-1,0,-1,0,0,0.86,-1,0,-1,-1,0,6
10688.mp4,0,-1,-1,0,0,-1,-1,0,0.89,-1,0,9
10689.mp4,0,0,-1,0,0,-1,-1,0,0.7,-1,0,9
10690.mp4,0,0,0.8,0,0,0,0.82,0,-1,-1,0,7
10691.mp4,0,0,0.85,0,0,0,0.84,0,-1,0,0,3
10692.mp4,-1,0.75,0.82,0,0,0,0,-1,-1,-1,0,3
10693.mp4,0,-1,0.76,0,0,0.79,0,0,0.68,0,0,6
10694.mp4,0,-1,-1,0,0,0.88,-1,0,-1,-1,0,6
10695.mp4,0,0,0.77,0,0,0,0.86,0,-1,0,0,7
10696.mp4,0,-1,-1,0,0,0.88,0,0,-1,-1,0,6
10697.mp4,0,-1,-1,0,0,-1,0.76,0,-1,-1,0,7
10698.mp4,-1,-1,0.89,0,0,0.81,0,0,0.77,0,0,3
10699.mp4,0,-1,0.8,0,0,0.8,0,0,-1,-1,0,6
10700.mp4,0,-1,0.87,0,0,-1,0.8,0,-1,0,-1,3
10701.mp4,0,-1,-1,0,0,0.83,-1,0,0.68,-1,-1,6
10702.mp4,0,-1,-1,0,0,-1,0,0,0.75,0.73,-1,9
10703.mp4,0.75,-1,-1,0,0,-1,0,0,0.72,0,0,1
10704.mp4,0,-1,0.78,0,0,-1,-1,0,-1,-1,0,3
10705.mp4,0,0,-1,0,0,0,0.76,0,-1,-1,0,7
10706.mp4,-1,-1,-1,0,0,0,0.8,0,0.65,0,0,7
10707.mp4,-1,-1,-1,0,0,0.8,0.82,0,-1,0,0,7
10708.mp4,0,-1,-1,0,0,0.78,0,0,0.8,-1,0,9
10709.mp4,0,-1,-1,0,0,0,0.82,0,-1,0,0,7
10711.mp4,0,0,0.83,0,0,0,0.76,0,-1,0,0,3
10712.mp4,-1,-1,-1,0,0,0,0.87,0,-1,0,0,7
10714.mp4,-1,-1,-1,0,0,-1,0.77,0,0.7,-1,0,7
10715.mp4,0,0.8,-1,0,0,-1,-1,-1,-1,-1,-1,2
10716.mp4,0,-1,0.79,0,0,-1,-1,0,0.65,-1,0,3
10717.mp4,-1,-1,-1,0,0,-1,0.81,0,-1,0,0,7
10718.mp4,-1,-1,0.75,0,0,0,0.78,0,-1,0,0,7
10719.mp4,0,-1,-1,0,0,-1,0.85,0,0.73,0,0,7
10720.mp4,0,-1,0.79,0,0,0,0.87,0,-1,0,0,7
10721.mp4,0,0,0.76,0,0,0.84,0,0,0.72,-1,0,6
10722.mp4,0,-1,0.81,0,0,0,-1,0,0.72,-1,0,3
10723.mp4,0,-1,0.8,0,0,0,0.68,0,-1,-1,0,3
10724.mp4,0,0,0.74,0,0,0,0.87,0,-1,0,0,7
10725.mp4,0,0,0.82,0,0,-1,0.83,0,-1,0,0,7
10726.mp4,0,0,0.8,0,0,-1,0.73,0,-1,0,0,3
10727.mp4,0,-1,-1,0,0,0,0.7,0,0.62,-1,-1,7
10728.mp4,0,0,0.87,0,0,0,0.89,0,-1,0,0,7
10729.mp4,0,-1,0.73,0,0,-1,-1,0,0.72,-1,0,3
10730.mp4,0,-1,-1,0,0,0,0.87,0,-1,0,0,7
10731.mp4,0.83,0.62,0,0,0,-1,0,0,-1,0,-1,1
10733.mp4,0,-1,-1,0,0,-1,0.79,0,0.66,0,-1,7
10734.mp4,-1,0,0.9,0,0,0,0.83,0,0.68,-1,0,3
10735.mp4,-1,-1,0.9,0,0,0.77,0,0,-1,0,-1,3
10736.mp4,0,-1,-1,0,0,0.84,0,0,0.71,-1,0,6
10737.mp4,0,0,0.94,0,0,-1,0.82,0,-1,-1,0,3
10738.mp4,0,-1,0.81,0,0,-1,0.71,0,0.68,-1,0,3
10739.mp4,0,-1,-1,0,0,0,0.78,0,0.73,-1,-1,7
10740.mp4,0,-1,0.77,0,0,0,0.81,0,0.62,0,0,7
10741.mp4,0,0,0.79,0,0,0,0.8,0,-1,0,0,7
10742.mp4,0,0,0.88,0,0,0,0.78,0,-1,-1,0,3
10743.mp4,0,0,-1,0,0,0,0.81,0,-1,0,0,7
10744.mp4,0,-1,-1,0,0,0,0.88,0,0.68,0,0,7
10745.mp4,0,-1,-1,0,0,0,0.84,0,-1,0,0,7
10746.mp4,0,-1,-1,0,0,0,0.85,0,-1,0,0,7
10747.mp4,0,-1,0.82,0,0,0.84,-1,0,-1,0,0,6
10748.mp4,0,0,0.89,0,0,0.83,0,0,-1,-1,0,3
10749.mp4,0.9,0.76,-1,0,0,-1,-1,0,-1,0,0,1
10750.mp4,0,0,0.91,0,0,0.81,0,0,-1,-1,0,3
10751.mp4,0,-1,-1,0,0,0,0.86,0,-1,0.67,0,7
10752.mp4,0,-1,-1,0,0,0,0.81,0,-1,0,0,7
10753.mp4,0,-1,-1,-1,0,-1,0,0,0.73,0,0,9
10754.mp4,-1,0.8,-1,0,0,0,-1,-1,0.77,0,-1,2
10755.mp4,0,-1,-1,0,0,-1,0.83,0,-1,0,0,7
10756.mp4,0,-1,-1,0,0,0,0.93,0,-1,0,0,7
10757.mp4,0,-1,0.86,0,0,0.82,-1,0,0,-1,0,3
10758.mp4,0,-1,0.87,0,0,0.84,-1,0,-1,0,0,3
10759.mp4,0,-1,0.87,0,0,-1,-1,0,-1,-1,-1,3
10760.mp4,0,0,0.74,0,0,0,0.85,0,-1,0,0,7
10761.mp4,-1,0,0.81,0,0,0.87,0,0,-1,-1,0,6
10762.mp4,0,-1,0.82,0,0,-1,0.85,0,-1,0,0,7
10763.mp4,0,-1,0.72,0,0,-1,-1,0,0.83,-1,0,9
10764.mp4,0,0,-1,0,0,0,0.84,0,0.72,-1,0,7
10765.mp4,-1,-1,-1,0,0,-1,-1,0,0.78,-1,-1,9
10766.mp4,0,0,-1,0,0,-1,-1,0,0.84,-1,-1,9
10767.mp4,0,-1,-1,0,0,-1,0.89,0,0.65,0,0,7
10768.mp4,0,-1,0.82,0,0,0,0.86,0,-1,0,0,7
10769.mp4,0,0,0.84,0,0,0,0.81,0,0.77,0,0,3
