clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),multi_label
11013.mp4,0,0,0,0,0,0.94,0,0,-1,0.78,0,"6,10"
11014.mp4,0,-1,0,0,0,0.83,-1,0,0.84,-1,0,"6,9"
11015.mp4,0,-1,0,0,0,0.88,0,0,-1,0.78,0,"6,10"
11018.mp4,0,0.88,0,0,0,-1,-1,0,0.7,0,-1,"2,9"
11019.mp4,0,0,0,0,0,0.92,0,0,-1,0.8,0,"6,10"
11020.mp4,0,0,0,0,0,0.92,0,0,0,0.72,0,"6,10"
11021.mp4,-1,0.88,0,0,0,-1,-1,-1,-1,-1,0.83,"2,11"
11022.mp4,0,0,0,0,0,0.94,0,0,-1,0.8,0,"6,10"
11023.mp4,0,0,0,0,0,0.92,0,0,-1,0.75,0,"6,10"
11024.mp4,0,0,0,0,0,0.84,0,0,0.86,0.8,-1,"6,9,10"
11025.mp4,0,0,0,0,0,0.95,0,0,-1,0.7,0,"6,10"
11027.mp4,0,0,0,0,0,0.94,0,0,-1,0.7,0,"6,10"
11028.mp4,0,0,0,0,0,0.94,0,0,-1,0.73,0,"6,10"
11029.mp4,0,0,0,0,0,0.89,0,-1,0.82,0.76,-1,"6,9,10"
11030.mp4,0,0,-1,0,0,0.91,0,-1,-1,0.85,0,"6,10"
11031.mp4,0,0,0,0,0,0.91,0,0,-1,0.82,0,"6,10"
11032.mp4,0,-1,0,0,0,0.93,0,0,0,0.78,0,"6,10"
11033.mp4,0,0,0,0,0,0.91,0,0,-1,0.74,0,"6,10"
11034.mp4,0,0,0,0,0,0.92,0,0,-1,0.78,-1,"6,10"
11036.mp4,0.68,-1,0,0,0,0.88,-1,0,-1,-1,0,"1,6"
11037.mp4,0,0,0,0,0,0.88,0,0,0,0.7,-1,"6,10"
11038.mp4,0,0,0,0,0,0.92,0,0,0.8,-1,0,"6,9"
11040.mp4,0,-1,0,-1,0,-1,-1,-1,-1,0.8,0.6,"10,11"
11041.mp4,0,0,-1,0,0,0.94,0,0,-1,0.8,0,"6,10"
11042.mp4,0,0,0,0,0,0.95,0,0,0,0.86,-1,"6,10"
11043.mp4,0,0,0,0,0,0.9,0,0,0.85,0.76,-1,"6,9,10"
11044.mp4,0,0,-1,0,0,0.92,0,0,-1,0.85,0,"6,10"
11050.mp4,0,0,0,0,0,0.94,0,0,-1,0.8,0,"6,10"
11051.mp4,0.85,-1,0,0,0,0.89,0,0,-1,-1,0,"1,6"
11053.mp4,0,0,0,0,0,0.92,0,0,-1,0.8,0,"6,10"
11056.mp4,0,-1,0,0,0,0.82,0.81,0,-1,-1,-1,"6,7"
11057.mp4,-1,-1,-1,0,0,-1,0.85,0,0.85,-1,0,"7,9"
11058.mp4,-1,-1,0,0,0,0.87,0,0,-1,0.88,0,"6,10"
11059.mp4,0,-1,-1,0,0,0.8,-1,0,0.84,-1,-1,"6,9"
11062.mp4,0,0,0,0,0,0.95,0,0,-1,0.77,0,"6,10"
11063.mp4,0,-1,-1,0,0,0.78,0,0,0.88,0.77,0,"6,9,10"
11064.mp4,0,0,-1,0,0,-1,0.91,-1,0.75,-1,0,"7,9"
11067.mp4,0,-1,-1,0,0,-1,0.9,0,0.7,-1,0,"7,9"
11068.mp4,0,0,-1,0.72,0,0,0.93,0,-1,0,0,"4,7"
11069.mp4,-1,-1,-1,0,0,0,0.92,0,0.7,0,0,"7,9"
11070.mp4,0,-1,-1,0,0,0,0.86,-1,0.82,-1,0,"7,9"
11078.mp4,0,-1,-1,0,0,0,0.92,0,0.75,-1,0,"7,9"
11082.mp4,0,-1,0,0,0,0,0.95,0,0.77,0,0,"7,9"
11085.mp4,0,0,-1,0,0,0,0.96,0,0.72,-1,0,"7,9"
11089.mp4,0,0,0,0,0,0,0.92,0,0.56,0,0,"7,9"
11091.mp4,0,0.88,0,0,0,0,0.9,0,-1,0,-1,"2,7"
11095.mp4,0,0,-1,0,0,0,0.91,0,0.67,0,0,"7,9"
11097.mp4,0,0,0,0,0,0,0.83,0,0.65,-1,-1,"7,9"
11102.mp4,0,-1,-1,0,0,-1,0.9,-1,0.73,0,-1,"7,9"
11104.mp4,0,0,-1,0,0,-1,0.91,0,0.68,0,0,"7,9"
11115.mp4,0,-1,-1,0,0,-1,0.88,0,0.75,0,0,"7,9"
11116.mp4,0,0,0.77,0,0,0,0.88,0,-1,0,0,"3,7"
11117.mp4,0,0,-1,0.81,0,0,0.97,0,0,0,0,"4,7"
11118.mp4,-1,-1,-1,0,0,0,0.96,0,0.75,0,0,"7,9"
11119.mp4,0,0,0.73,0,0,0,0.82,0,0.72,0,0,"3,7,9"
11121.mp4,-1,-1,0,0,0,-1,0.97,0,0.65,0,0,"7,9"
11122.mp4,0,-1,0,0,0,0,0.86,0,0.8,0,-1,"7,9"
11124.mp4,0,0,-1,0,0,0,0.76,0,0.8,-1,0,"7,9"
11125.mp4,0,0,0.91,0,0,0,0.79,0,-1,0,0,"3,7"
11126.mp4,0,-1,-1,0,0,0,0.86,0,0.62,0,0,"7,9"
11127.mp4,0,-1,0,0,0,-1,0.89,0,0.73,0,0,"7,9"
11128.mp4,0,0,-1,0,0,0,0.9,0,0.62,0,0,"7,9"
11130.mp4,0,-1,-1,0,0,-1,0.89,0,0.7,0,0,"7,9"
11133.mp4,-1,-1,0,0,0,0,0.87,0,0.83,-1,-1,"7,9"
11134.mp4,-1,0,0,0,0,0,0.91,0,0.66,0,0,"7,9"
11135.mp4,-1,-1,0,0,0,0,0.87,0,0.75,0,0,"7,9"
11137.mp4,0,0.86,-1,0,0,0,0.93,0,0,0,0,"2,7"
11140.mp4,0,0,-1,0,0,0,0.9,0,0.82,-1,-1,"7,9"
11143.mp4,-1,-1,0,0,0,0,0.88,0,0.9,-1,0,"7,9"
11144.mp4,0,-1,-1,0,0,0,0.92,0,0.78,-1,0,"7,9"
11145.mp4,0,-1,-1,-1,0,0,0.85,0,0.7,0,0,"7,9"
11146.mp4,0,0,-1,0,0,0,0.94,0,0.72,-1,0,"7,9"
11148.mp4,0,-1,-1,0,0,-1,0.84,0,0.62,-1,0,"7,9"
11149.mp4,0,0,0.88,0,0,0,0.92,0,-1,-1,0,"3,7"
11150.mp4,0,-1,-1,0,0,0,0.89,0,0.77,-1,0,"7,9"
11151.mp4,0,0,-1,0,0,-1,0.87,0,0.73,-1,0,"7,9"
11152.mp4,0,0,-1,0,0,0,0.81,0,0.85,-1,0,"7,9"
11153.mp4,0,0,-1,0,0,0,0.91,0,0.82,-1,0,"7,9"
11154.mp4,0,0.86,0,0,0,-1,0.8,0,-1,0,-1,"2,7"
11157.mp4,0,0,0.86,0,0,0,0.96,0,-1,0,0,"3,7"
11158.mp4,-1,-1,0,0,0,-1,0.89,-1,0.78,-1,0,"7,9"
11160.mp4,0,-1,0,0,0,-1,0.81,-1,0.7,0,0,"7,9"
11161.mp4,0,-1,0,0,0,-1,0.83,0,0.73,-1,-1,"7,9"
11162.mp4,-1,0,-1,-1,0,0,0.88,0,0.8,0,0,"7,9"
11163.mp4,-1,0,0.85,0,0,0,0.87,-1,-1,0,0,"3,7"
11166.mp4,0,0.78,-1,0,0,0,0.89,-1,-1,0,0,"2,7"
11167.mp4,0,0,0.78,0,0,0,0.81,0,-1,0,0,"3,7"
11169.mp4,-1,0,0.87,0,0,0,0.82,0,-1,-1,0,"3,7"
11170.mp4,0,0,0.89,0,0,0,0.84,0,-1,0,0,"3,7"
11171.mp4,0,0,0.78,0,0,0,0.73,0,0.9,-1,0,"3,7,9"
11172.mp4,-1,-1,0,0,0,-1,0.83,-1,0.8,0,0,"7,9"
11174.mp4,0.9,-1,-1,0,0,-1,0.83,0,-1,0,-1,"1,7"
11175.mp4,-1,-1,-1,0,0,0,0.92,0,0.75,0,0,"7,9"
11176.mp4,0,-1,-1,0,0,-1,0.86,0,0.81,-1,0,"7,9"
11177.mp4,0,0,0.74,0,0,0,0.86,0,-1,-1,0,"3,7"
11180.mp4,0,0,0.79,0,0,0,0.86,0,-1,-1,0,"3,7"
11181.mp4,0,0,0.83,0,0,0,0.88,0,-1,-1,0,"3,7"
11182.mp4,0,0,0.8,-1,0,0,0.88,0,-1,-1,0,"3,7"
11183.mp4,0,-1,-1,0,0,-1,0.93,0,0.76,0,0,"7,9"
11184.mp4,0,0,-1,0,0,-1,0.89,0,0.7,-1,0,"7,9"
11185.mp4,0,0,-1,0,0,0,0.85,0,0.85,-1,0,"7,9"
11186.mp4,0,0,0.74,0,0,0,0.83,0,0,0,0,"3,7"
11188.mp4,0,-1,-1,0,0,-1,0.91,0,0.88,0,0,"7,9"
11190.mp4,0,-1,-1,0,0,-1,0.88,0,0.74,0,0,"7,9"
11193.mp4,0,-1,-1,0,0,-1,0.89,0,0.85,0,0,"7,9"
11195.mp4,0,-1,0.8,0,0,0,0.91,0,0.68,0,0,"3,7,9"
11200.mp4,0.9,-1,-1,0,0,-1,0.82,-1,-1,0,0,"1,7"
11201.mp4,-1,0.84,0,0,0,0,0.81,-1,-1,0,-1,"2,7"
11202.mp4,0,0,0.86,0,0,0,0.92,0,-1,0,0,"3,7"
11203.mp4,-1,-1,0,0,0,-1,0.8,-1,0.83,0,-1,"7,9"
11206.mp4,0,0,0.79,0,0,0,0.9,0,-1,0,0,"3,7"
11208.mp4,0,0,0,0,0,0,0.93,0,0.8,-1,0,"7,9"
11226.mp4,0,-1,0,0,0,-1,0.86,0,0.79,-1,0,"7,9"
11228.mp4,-1,-1,0,0,0,0,0.84,0,0.7,-1,0,"7,9"
11229.mp4,-1,-1,-1,0,0,-1,0.73,0,0.9,-1,0,"7,9"
11230.mp4,0,0,0.6,0,0,0,0.85,0,-1,0,0,"3,7"
11231.mp4,0,-1,-1,0,0,-1,0.82,0,0.76,-1,0,"7,9"
11232.mp4,0,0,0.72,0,0,0,0.78,0,-1,-1,0,"3,7"
11233.mp4,0,-1,0.77,0,0,0,0.8,0,-1,0,0,"3,7"
11234.mp4,-1,0,0.8,0,0,0,0.88,0,0,0,0,"3,7"
11235.mp4,0.79,-1,0,0,0,-1,0.87,0,-1,0,0,"1,7"
11236.mp4,0,0,0.85,0,0,0,0.84,0,-1,-1,0,"3,7"
11237.mp4,0,-1,-1,0,0,0,0.8,0,0.78,0,0,"7,9"
11238.mp4,-1,0.79,0,0,0,0,-1,-1,0.82,0,0,"2,9"
11239.mp4,0,0,-1,0,0,0,0.86,0,0.88,-1,0,"7,9"
11240.mp4,0,0,0.79,0,0,0,0.81,0,-1,-1,0,"3,7"
11241.mp4,0,0,0.73,0,0,-1,0.85,0,0.78,-1,0,"3,7,9"
11243.mp4,0,-1,0.77,0,0,0,0.86,0,-1,0,0,"3,7"
11244.mp4,-1,-1,0.82,0,0,-1,-1,0,0.77,0,0,"3,9"
11247.mp4,0,0.89,-1,0,0,0,-1,0,0.75,-1,0,"2,9"
11252.mp4,0,0,0.88,0,0,0,0.87,0,0,-1,0,"3,7"
11253.mp4,0,-1,0.86,0,0,0,0.81,0,0.78,-1,0,"3,7,9"
11254.mp4,0,-1,0,0.6,0,0,0.8,-1,-1,0,0,"4,7"
11257.mp4,0,0,0.91,0,0,0,0.89,0,-1,0,0,"3,7"
15000.mp4,-1,0.81,0,0,0,0,-1,-1,0.8,0,0,"2,9"
15002.mp4,0,-1,-1,0,0,-1,0,-1,-1,0.78,0.83,"10,11"
15007.mp4,0,-1,0,0,0,-1,0,0,0.88,0.78,0.78,"9,10,11"
15011.mp4,-1,0,-1,0.73,0,0,0,0.8,-1,0,0,"4,8"
15012.mp4,0.77,-1,0,0,-1,0,0,-1,0.75,0,0,"1,9"
15015.mp4,0,-1,0,0,0,-1,-1,0,-1,0.78,0.7,"10,11"
15016.mp4,-1,0.79,0,0,0,-1,-1,0.7,-1,-1,-1,"2,8"
15017.mp4,0,-1,0,0,0,-1,0.86,-1,0.73,-1,-1,"7,9"
15027.mp4,0,0.73,0,0,0,-1,-1,-1,0.9,-1,0,"2,9"
15033.mp4,0,0.8,0,0,0,-1,-1,-1,0.92,-1,0,"2,9"
15034.mp4,-1,-1,-1,0,0,-1,0.77,-1,0.77,-1,-1,"7,9"
15042.mp4,0,-1,-1,0,0,0,0.73,-1,0.8,-1,-1,"7,9"
15046.mp4,-1,-1,-1,0,0,-1,-1,0,0.82,0.65,-1,"9,10"
15049.mp4,-1,-1,-1,0,-1,-1,-1,0,0.88,0.78,-1,"9,10"
15057.mp4,0.87,0.83,0,0,0,0,0,-1,-1,0,-1,"1,2"
15058.mp4,0,0,0,0,0,0.92,0,0,-1,0.82,-1,"6,10"
15059.mp4,0.94,0.81,0,0,0,0,0,-1,0,0,-1,"1,2"
15061.mp4,0,0.77,0,0,0,0,-1,-1,0.78,0,-1,"2,9"
15063.mp4,0.93,0.7,-1,0,0,0,0,-1,-1,0,0,"1,2"
15064.mp4,0,0,0.89,0,0,-1,-1,0,0.7,0,0,"3,9"
15065.mp4,0,0,0,-1,0,-1,0.81,0,0.75,-1,0,"7,9"
15068.mp4,0,0,-1,-1,0,-1,0.79,0,0.77,0,0,"7,9"
15069.mp4,0,0,0.84,0,0,0,0.87,0,-1,0,0,"3,7"
15070.mp4,0,0,0.91,0,0,0,0.82,0,-1,-1,0,"3,7"
15071.mp4,0,0,-1,0,0,0.85,-1,0,0.76,-1,0,"6,9"
15072.mp4,0,0,0,0,0,0.95,0,0,0,0.8,-1,"6,10"
15073.mp4,0,-1,0.89,0,0,0,0.84,0,-1,-1,0,"3,7"
15075.mp4,0,0,0.74,0,0,0,-1,0,0.87,-1,0,"3,9"
15076.mp4,0,0,0,0,0,0.94,0,0,-1,0.75,-1,"6,10"
15079.mp4,0,0,0.83,0,0,0,0.8,0,-1,-1,0,"3,7"
15080.mp4,0,0,0,0,0,0.95,0,0,-1,0.8,-1,"6,10"
15081.mp4,0,0,0,0,0,0.84,0,0,0.82,0.75,-1,"6,9,10"
15083.mp4,0,0,-1,0,0,0.85,0,0,0.7,-1,0,"6,9"
15084.mp4,0,0,-1,0,0,0.93,0,0,0,0.78,0,"6,10"
15085.mp4,0.82,-1,0,0,0,0.86,0,-1,-1,-1,-1,"1,6"
15086.mp4,0.95,0.7,0,0,0,0,0,0,-1,0,0,"1,2"
15087.mp4,0,0,0,-1,0,0.92,0,0,-1,0.77,-1,"6,10"
15088.mp4,0,0,0,0,0,0.95,-1,0,-1,0.8,0,"6,10"
15089.mp4,0,0,-1,0,0,-1,0.86,0,0.7,-1,0,"7,9"
15090.mp4,0,0,0,0,0,0.89,-1,0,-1,0.76,0,"6,10"
15091.mp4,0.86,-1,0,0,0,0.87,-1,-1,-1,0,0,"1,6"
15092.mp4,0,0,0,0.67,0,0,0.83,0,-1,0,0,"4,7"
15093.mp4,0,0,0,0,0,0.86,0,0,-1,0.77,-1,"6,10"
15095.mp4,0.87,0.84,-1,0,0,0,0,-1,-1,0,0,"1,2"
15096.mp4,0.77,0.76,0,0,0,0,0,0.78,-1,-1,-1,"1,2,8"
15097.mp4,0.95,0.79,0,0,0,0,0,-1,0,0,-1,"1,2"
15100.mp4,0.78,0.76,0,0,0,-1,-1,0,0.89,-1,0,"1,2,9"
15101.mp4,0,0,0.95,0,0,0,-1,0,0.8,-1,0,"3,9"
15103.mp4,-1,0.88,0,0,0,0,0,-1,0.77,0.78,-1,"2,9,10"
15104.mp4,0,-1,0,0,0,-1,0,-1,0.84,0.85,0.87,"9,10,11"
15105.mp4,0,0,0.93,0,0,0.85,-1,0,-1,-1,0,"3,6"
15106.mp4,-1,0,0.94,0,0,0,-1,0,0.72,-1,0,"3,9"
15109.mp4,0,-1,0.8,0,0,0,-1,0,0.89,-1,0,"3,9"
15110.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.82,0.73,"10,11"
15111.mp4,0.79,0.82,-1,0,0,-1,-1,0,-1,-1,-1,"1,2"
15112.mp4,0.93,0.77,0,0,0,0,-1,-1,-1,0,-1,"1,2"
15113.mp4,0,0,0.95,0,0,0,0,0,0.77,-1,0,"3,9"
15114.mp4,0,-1,0,0.68,0,0,-1,0.78,-1,-1,0,"4,8"
15115.mp4,0,0,0,0,0,0.93,0,0,0,0.78,0,"6,10"
15116.mp4,0.86,-1,0,0,0,0.79,0,0,-1,0,0,"1,6"
15117.mp4,0.84,-1,0,0,0,0.81,0,0,-1,-1,0,"1,6"
15119.mp4,0,0,0,0,0,0.95,0,0,-1,0.77,0,"6,10"
15120.mp4,0.82,0.85,0,0,0,0,0,0.93,0,0,-1,"1,2,8"
15123.mp4,0.86,-1,0,0,0,0.73,0,-1,0,0,0,"1,6"
15124.mp4,0,0,0.85,0,0,-1,-1,0,0.78,-1,0,"3,9"
15125.mp4,0,0,0.88,0,0,0.9,-1,0,-1,-1,0,"3,6"
15126.mp4,0,0,0.89,0,0,0,0.87,0,-1,0,0,"3,7"
15128.mp4,0.92,0.73,0,0,0,0,0,-1,0,0,-1,"1,2"
15129.mp4,0,0,0.81,0,0,0,0.88,0,0,0,0,"3,7"
15130.mp4,0,-1,-1,0,0,0.95,0,0,-1,0.83,0,"6,10"
15132.mp4,0,0,0.75,0,0,-1,0,0,0.8,-1,0,"3,9"
15133.mp4,0,0,0,0,0,0.91,0,0,-1,0.85,0,"6,10"
15134.mp4,0,0,0.82,0,0,-1,0,0,0.78,-1,0,"3,9"
15135.mp4,0.95,0.8,0,0,0,0,0,-1,0,0,-1,"1,2"
15138.mp4,0.87,-1,0,0,0,0,0,-1,0.92,-1,-1,"1,9"
15139.mp4,-1,-1,-1,0,0,0.82,-1,0,0.72,-1,0,"6,9"
15140.mp4,0.92,0.74,0,0,0,0,0,-1,0,0,0,"1,2"
15142.mp4,0,0,0,-1,0,0.88,0,0,-1,0.74,-1,"6,10"
15143.mp4,0,0,0,0,0,-1,0,0,0.72,0.84,0.88,"9,10,11"
15144.mp4,-1,-1,0,0,0,0.79,0,-1,0.8,0,0,"6,9"
15145.mp4,0,0,0.91,0,0,0.81,0,0,-1,-1,0,"3,6"
15146.mp4,0,0,0.86,0,0,0,0.86,0,-1,-1,0,"3,7"
15147.mp4,0,-1,0.67,0,0,0,-1,0,0.83,-1,0,"3,9"
15148.mp4,0,0,-1,0,0,-1,0.77,0,0.82,-1,0,"7,9"
15150.mp4,0,0,0.76,0,0,0,-1,0,0.74,-1,0,"3,9"
15151.mp4,0,0.82,-1,0,0,0,-1,0,-1,0.83,-1,"2,10"
15154.mp4,-1,0,0,0,0,0.78,0,-1,-1,0.76,0,"6,10"
15155.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.9,0.85,"10,11"
15156.mp4,-1,0.74,0,0,0,0.8,0,-1,-1,-1,-1,"2,6"
15157.mp4,0,0,0,0,0,-1,0,0,0.85,0.76,-1,"9,10"
15160.mp4,0.95,0.68,0,0,0,0,0,-1,0,-1,0,"1,2"
15162.mp4,0,0,0.95,0,0,0,0.79,0,0,-1,0,"3,7"
15163.mp4,0,-1,0,0.69,0,0,0,0.9,0,0,0,"4,8"
15164.mp4,0,0,0.95,0,0,0,0.82,0,-1,-1,0,"3,7"
15165.mp4,0,-1,0.9,0,0,0.92,0,0,0.7,-1,0,"3,6,9"
15167.mp4,-1,-1,0.9,0,0,0,-1,0,0.8,-1,0,"3,9"
15169.mp4,0.86,0.72,0,0,0,0,0,-1,-1,0,-1,"1,2"
15170.mp4,-1,-1,0,0,0,0.8,0,-1,0.75,-1,0,"6,9"
15172.mp4,0,-1,0.92,0,0,-1,-1,0,0.75,-1,0,"3,9"
15173.mp4,0,-1,0.81,0,0,0,0,0,0.83,-1,0,"3,9"
15174.mp4,0,0,0.87,0,0,0,-1,0,0.76,0,0,"3,9"
15178.mp4,0,0.85,0,0,0,0,0,0.8,-1,-1,-1,"2,8"
15180.mp4,0,0,0.74,0,0,0,-1,0,0.78,-1,0,"3,9"
15181.mp4,0,0.85,0,0,0,-1,-1,-1,0.77,-1,0,"2,9"
15182.mp4,0,-1,0.8,0,0,-1,-1,0,0.77,-1,0,"3,9"
15184.mp4,0,-1,-1,0,0,0.72,0,0,0.93,-1,0,"6,9"
15186.mp4,0,0,0.91,0,0,-1,-1,0,0.77,-1,0,"3,9"
15187.mp4,0,-1,0,0,0,0.89,0,0,0.68,0.73,-1,"6,9,10"
15190.mp4,-1,0,0,0,0,0.87,0,0,-1,0.75,0.8,"6,10,11"
15191.mp4,0,-1,0,0,0,-1,-1,0,-1,0.8,0.77,"10,11"
15192.mp4,0,-1,0.92,0,0,0.81,-1,0,-1,-1,0,"3,6"
15193.mp4,0,-1,0.82,0,0,0,0.9,0,0.74,-1,0,"3,7,9"
15194.mp4,0.78,0.77,0,0,0,0,0,-1,-1,0,-1,"1,2"
15198.mp4,0,-1,-1,0,0,0.89,0,0,0,0.77,0,"6,10"
15200.mp4,0,0,0.89,0,0,0,0.85,0,-1,-1,0,"3,7"
15201.mp4,0,-1,-1,0,0,-1,0.9,0,0.8,-1,-1,"7,9"
15202.mp4,0,0,0,0,0,0.92,0,0,-1,0.88,0,"6,10"
15203.mp4,-1,-1,-1,0,0,0.87,0,0,0,0.82,0,"6,10"
15204.mp4,0,-1,0,0.75,0,0,0,0.84,0,0,0,"4,8"
15205.mp4,0,0,0.74,0,0,-1,0.86,0,-1,0,0,"3,7"
15207.mp4,0,-1,0,0,0,0.81,0.79,0,0,-1,-1,"6,7"
15208.mp4,0,-1,0,0,0,0.91,0,0,-1,0.8,-1,"6,10"
15210.mp4,0,0,0.73,0,0,0,-1,0,0.7,0,0,"3,9"
15211.mp4,0,0.8,-1,0,0,-1,-1,-1,0.82,0.78,0,"2,9,10"
15213.mp4,0.78,-1,-1,0,0,-1,0,0,0.75,-1,0,"1,9"
15214.mp4,0,-1,-1,-1,0,0.85,0,0,0.72,-1,-1,"6,9"
15215.mp4,0,-1,0.95,0,0,0,0.79,0,0,0,0,"3,7"
15216.mp4,0,0,0.89,0,0,0,-1,0,0.75,-1,0,"3,9"
15217.mp4,0,0,0.79,0,0,0,0.9,0,-1,-1,0,"3,7"
15218.mp4,0,0,-1,0,0,0.91,0,0,0.78,-1,0,"6,9"
15219.mp4,0,0,-1,0,0,0.9,0,0,0.78,0.77,0,"6,9,10"
15220.mp4,0.88,0.76,-1,0,0,-1,0,-1,-1,0,0,"1,2"
15221.mp4,-1,-1,-1,0,0,0,0.68,0,0.84,0,0,"7,9"
15222.mp4,0,-1,0.79,0,0,0,-1,0,0.91,0,0,"3,9"
15223.mp4,0,0,0,0,0,0.94,-1,0,-1,0.7,0,"6,10"
15226.mp4,0,-1,0,0,0,-1,0,0,0.85,0.68,-1,"9,10"
15227.mp4,0.92,0.8,0,0,0,0,-1,-1,0,0,0,"1,2"
15230.mp4,0,0,0.8,0,0,-1,0,0,0.87,-1,0,"3,9"
15232.mp4,0,0,0.89,0,0,0,0.87,0,0,0,0,"3,7"
15237.mp4,0,0,-1,0,0,0.91,0,0,0,0.75,0,"6,10"
15238.mp4,0,-1,0,0,0,0.79,0,0,0.72,0.82,-1,"6,9,10"
15239.mp4,0,0,0,0,0,0.95,0,0,0,0.78,-1,"6,10"
15240.mp4,0,0,0,0,0,0.92,0,0,-1,0.78,0,"6,10"
15241.mp4,0,0,0.92,0,0,0,0.89,0,0,0,0,"3,7"
15242.mp4,0.92,0.76,0,0,0,0,0,-1,0,0,0,"1,2"
15244.mp4,0,0,0,0,0,0.91,-1,0,-1,0.7,0,"6,10"
15245.mp4,0,-1,0,0,0,-1,-1,0,-1,0.84,0.77,"10,11"
15246.mp4,0,-1,0,0,0,0.84,0,0,0.85,-1,0,"6,9"
15248.mp4,0,0,0.65,0,0,-1,-1,0,0.89,-1,0,"3,9"
15250.mp4,0.87,0.92,-1,0,0,0,0,0,-1,0,0,"1,2"
15251.mp4,-1,0.78,0,0,0,0,-1,-1,0.8,0,0,"2,9"
15252.mp4,0.89,-1,0,0,0,0.89,0,-1,0,0,0,"1,6"
15253.mp4,-1,-1,0,-1,0,0,0,-1,-1,0.78,0.88,"10,11"
15254.mp4,0,0,0,0,0,0.93,0,0,-1,0.74,-1,"6,10"
15255.mp4,0,0,0.88,0,0,0.9,-1,0,-1,-1,0,"3,6"
15256.mp4,0,0,0.91,0,0,-1,-1,0,0.77,-1,0,"3,9"
15257.mp4,0,-1,0,0,0,0.88,0,0,0.83,-1,0,"6,9"
15258.mp4,0.91,-1,0,0,0,0,0.85,-1,-1,0,0,"1,7"
15260.mp4,0,-1,-1,0,0,-1,0,0,0.8,0.78,0,"9,10"
15261.mp4,0,0,0,0,0,0.94,0,0,-1,0.77,0,"6,10"
15262.mp4,-1,-1,-1,0,0,0,0,0,0.84,0.75,-1,"9,10"
15264.mp4,0,0,0.93,0,0,-1,0.84,0,-1,0,0,"3,7"
15268.mp4,0,0,0,0,0,0.84,-1,0,-1,0.78,0,"6,10"
15269.mp4,0,0.72,-1,0,0,-1,-1,-1,0.86,0,-1,"2,9"
15270.mp4,0.75,0.72,0,0,0,0,0,0.72,-1,0,-1,"1,2,8"
15272.mp4,0.93,0.72,0,0,0,-1,0,-1,0,0,0,"1,2"
15273.mp4,0,-1,0,0,0,-1,-1,0,0.85,0.68,-1,"9,10"
15275.mp4,0.94,0.83,0,0,0,0,0,-1,-1,0,0,"1,2"
15278.mp4,0.9,0.79,0,0,0,0,0,-1,0,0,0,"1,2"
15279.mp4,0,-1,0,0,0,0.92,0,0,-1,0.82,0,"6,10"
15280.mp4,-1,-1,-1,0,0,0,0.91,0,0.78,0,0,"7,9"
15281.mp4,0,0,0,-1,0,0.88,0,0,-1,0.8,0,"6,10"
15282.mp4,0.85,-1,0,0,0,0.89,0,0,0,-1,0,"1,6"
15284.mp4,0,0,0.92,0,0,0,0.88,0,0,0,0,"3,7"
15285.mp4,0,0,0.91,0,0,0,0.93,0,0,0,0,"3,7"
15287.mp4,0.88,0.74,0,0,0,-1,0,-1,-1,0,0,"1,2"
15288.mp4,0,-1,0.91,0,0,-1,-1,0,0.84,-1,0,"3,9"
15289.mp4,0,0,0.93,0,0,0.85,0,0,-1,-1,0,"3,6"
15290.mp4,0.85,0.82,0,0,0,-1,0,-1,0,-1,0,"1,2"
15291.mp4,0,-1,0,0,0,0.94,0,0,0,0.68,0,"6,10"
15292.mp4,0,-1,0,0,0,-1,0,-1,-1,0.86,0.73,"10,11"
15293.mp4,0,-1,0,0,0,0.95,0,0,-1,0.68,0,"6,10"
15295.mp4,0,-1,0,0,0,-1,-1,0,-1,0.83,0.8,"10,11"
15297.mp4,0,0,0,0,0,0.95,0,0,-1,0.76,0,"6,10"
15298.mp4,0,0,-1,0,0,-1,0.79,0,0.85,-1,0,"7,9"
15299.mp4,0,0,0,0,0,0.95,0,0,-1,0.76,-1,"6,10"
15300.mp4,0.82,0.81,0,0,0,0,-1,-1,0,0,0,"1,2"
15301.mp4,0.81,-1,0,0,0,-1,0,-1,0.82,0,0,"1,9"
15302.mp4,0,0,0,0,0,0.86,0,0,0.84,0.82,-1,"6,9,10"
15303.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.82,0.87,"10,11"
15304.mp4,0,0,0,0,0,-1,0,0,0.8,0.77,-1,"9,10"
15307.mp4,0,0,-1,0,0,0.89,0,0,-1,0.73,0,"6,10"
15308.mp4,0.77,0.75,0,0,0,0,0,-1,-1,-1,-1,"1,2"
15309.mp4,-1,-1,0,0,0,0,0.75,-1,0.82,0,0,"7,9"
15311.mp4,0,0,-1,0,0,0,0.8,0,0.84,-1,0,"7,9"
15312.mp4,0.9,0.73,0,0,0,0,0,-1,-1,0,0,"1,2"
15313.mp4,0.92,0.77,0,0,0,0,0,-1,-1,0,0,"1,2"
15314.mp4,0,0,0,0,0,0.89,0,0,-1,0.62,0,"6,10"
